category,state,image_name,image_hash,metric,orig_val,surro_mean,surro_std,z_score,verdict,n_surrogates
ai_faces_1k,,Z4Y9PS3TLQ.jpg,c18c1294309f0bdc428110e30ae44939,forbidden_coverage,0.0933,0.008215,0.007867,10.8156,SEPARATED,20
ai_faces_1k,,Z4Y9PS3TLQ.jpg,c18c1294309f0bdc428110e30ae44939,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,betti_1,38.0,96.4,12.273549,-4.7582,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,persistence_entropy_h1,3.9911,4.62903,0.07163,-8.9059,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,total_persistence_h1,100.446,150.0422,6.987424,-7.0979,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,euler_mean,0.8125,6.7,1.258116,-4.6796,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,euler_std,18.9084,26.93415,3.560341,-2.2542,MARGINAL,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,euler_range,85.0,99.45,14.037361,-1.0294,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,bilateral_symmetry,0.8391,0.804305,0.027017,1.2879,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,f_dim,1.6233,1.793655,0.019024,-8.9549,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,lacunarity_mean,5.4834,2.791885,0.208167,12.9296,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,multifractal_width,1.3022,1.74032,0.292857,-1.496,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,orientation_coherence,0.6021,0.477665,0.004371,28.4708,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,multiscale_entropy_slope,-0.05,-0.012515,0.004218,-8.8875,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,junctions,844.0,2490.45,142.176114,-11.5804,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,clustering,0.288705,0.275934,0.004168,3.0638,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,plateau,0.800948,0.796442,0.011436,0.394,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,entropy,7.5776,7.5776,0.0,0.0,no sep,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,forbidden_coverage,0.1022,0.000445,0.00194,52.4589,SEPARATED,20
ai_faces_1k,,ZXHM0HF7V0.jpg,1b899dc9a61fb7410d1240ba4ee194e6,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,betti_1,59.0,85.85,12.394656,-2.1663,MARGINAL,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,persistence_entropy_h1,4.3697,4.54398,0.058475,-2.9804,MARGINAL,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,total_persistence_h1,110.9645,144.148125,7.064738,-4.6971,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,euler_mean,13.4062,10.53907,3.070292,0.9338,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,euler_std,43.7456,43.00849,2.981874,0.2472,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,euler_range,201.0,178.85,21.07196,1.0512,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,bilateral_symmetry,0.8642,0.762115,0.033901,3.0112,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,f_dim,1.8171,1.872175,0.008883,-6.2,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,lacunarity_mean,2.5422,2.00402,0.07446,7.2277,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,multifractal_width,0.5878,1.57141,0.325048,-3.026,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,orientation_coherence,0.6548,0.421885,0.002914,79.9161,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,multiscale_entropy_slope,-0.0599,-0.015165,0.004602,-9.7213,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,junctions,2141.0,3787.3,165.398337,-9.9535,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,clustering,0.274794,0.271341,0.002357,1.4651,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,plateau,0.808501,0.789014,0.007775,2.5064,MARGINAL,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,entropy,7.6002,7.6002,0.0,0.0,no sep,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,forbidden_coverage,0.1067,0.00022,0.000959,111.0372,SEPARATED,20
ai_faces_1k,,Y1C948P8QE.jpg,afb3675c2a76315d39aa556b12bb8a79,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,betti_1,63.0,86.25,10.449282,-2.225,MARGINAL,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,persistence_entropy_h1,4.2559,4.643625,0.075098,-5.1629,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,total_persistence_h1,131.5332,146.80337,5.55096,-2.7509,MARGINAL,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,euler_mean,12.8125,25.295305,1.745354,-7.152,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,euler_std,26.021,51.30838,2.960679,-8.5411,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,euler_range,113.0,186.75,17.57804,-4.1956,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,bilateral_symmetry,0.8625,0.77704,0.01662,5.1421,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,f_dim,1.723,1.943885,0.00514,-42.9724,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,lacunarity_mean,3.7071,1.45159,0.030669,73.5441,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,multifractal_width,0.3349,1.216845,0.470854,-1.8731,no sep,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,orientation_coherence,0.5949,0.44228,0.003675,41.5247,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,multiscale_entropy_slope,-0.0571,-0.02194,0.002806,-12.5281,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,junctions,1672.0,4816.2,105.253789,-29.8726,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,clustering,0.276914,0.270532,0.002024,3.1531,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,plateau,0.791268,0.785777,0.005954,0.9221,no sep,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,entropy,7.6117,7.6117,0.0,0.0,no sep,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,forbidden_coverage,0.0489,0.00088,0.00176,27.2841,SEPARATED,20
ai_faces_1k,,XKHWRIM64I.jpg,c2ef72a2616c12c4896bb7562bb904cf,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,betti_0,599.0,578.0,63.155364,0.3325,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,betti_1,30.0,53.1,12.057778,-1.9158,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,persistence_entropy_h1,4.1422,4.332035,0.129637,-1.4644,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,total_persistence_h1,100.5694,111.92238,6.169623,-1.8401,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,euler_mean,5.8438,30.845315,4.236598,-5.9013,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,euler_std,29.4991,32.839185,5.015148,-0.666,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,euler_range,181.0,186.3,43.334859,-0.1223,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,bilateral_symmetry,0.8064,0.7579,0.039188,1.2376,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,f_dim,1.6686,1.854215,0.009066,-20.4735,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,lacunarity_mean,4.5154,2.08858,0.071224,34.0729,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,multifractal_width,0.1584,0.35123,0.155085,-1.2434,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,orientation_coherence,0.6219,0.43914,0.00424,43.1088,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,multiscale_entropy_slope,-0.0388,0.0038,0.008935,-4.7679,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,junctions,1085.0,3148.15,122.306286,-16.8687,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,clustering,0.263594,0.273296,0.002823,-3.4366,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,plateau,0.776037,0.785275,0.006985,-1.3226,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,entropy,7.0554,7.0554,0.0,0.0,no sep,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,forbidden_coverage,0.0978,0.0042,0.005695,16.435,SEPARATED,20
ai_faces_1k,,Z4SAB0060T.jpg,eb3d27c7f7077d8439a2fecae11c027e,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,betti_1,68.0,98.05,14.048043,-2.1391,MARGINAL,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,persistence_entropy_h1,4.3847,4.694765,0.060219,-5.149,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,total_persistence_h1,123.9334,149.47327,5.959483,-4.2856,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,euler_mean,17.875,-6.22501,4.405314,5.4707,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,euler_std,52.2098,75.234275,6.66062,-3.4568,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,euler_range,274.0,264.8,24.156987,0.3808,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,bilateral_symmetry,0.8131,0.776295,0.022224,1.6561,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,f_dim,1.6466,1.95427,0.00952,-32.3171,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,lacunarity_mean,4.9171,1.424915,0.065012,53.7158,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,multifractal_width,1.3505,2.031235,0.359458,-1.8938,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,orientation_coherence,0.6512,0.391335,0.00249,104.3536,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,multiscale_entropy_slope,-0.0069,0.04446,0.009338,-5.5002,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,junctions,1287.0,3771.3,214.978162,-11.5561,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,clustering,0.276008,0.281478,0.002431,-2.2504,MARGINAL,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,plateau,0.802642,0.808455,0.006621,-0.878,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,entropy,7.1528,7.1528,0.0,0.0,no sep,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,forbidden_coverage,0.1022,0.00266,0.004069,24.4648,SEPARATED,20
ai_faces_1k,,ZF48J1BBPN.jpg,872ad46b04d2444ef4805f9a0f0d2562,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,betti_1,69.0,98.9,11.82751,-2.528,MARGINAL,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,persistence_entropy_h1,4.3247,4.64413,0.068237,-4.6812,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,total_persistence_h1,129.4421,150.85128,7.75183,-2.7618,MARGINAL,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,euler_mean,9.0625,10.324995,2.393191,-0.5275,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,euler_std,34.2308,35.813675,4.065198,-0.3894,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,euler_range,163.0,117.75,11.869604,3.8123,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,bilateral_symmetry,0.6929,0.735045,0.025583,-1.6474,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,f_dim,1.6776,1.83898,0.020684,-7.802,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,lacunarity_mean,4.4882,2.3333,0.211061,10.2099,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,multifractal_width,2.1444,2.14952,0.205697,-0.0249,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,orientation_coherence,0.6108,0.48416,0.004313,29.3613,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,multiscale_entropy_slope,-0.0535,-0.00883,0.002905,-15.3787,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,junctions,1232.0,3257.2,99.516129,-20.3505,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,clustering,0.291757,0.273131,0.002926,6.3661,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,plateau,0.827922,0.791105,0.004954,7.432,SEPARATED,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,entropy,7.676,7.676,0.0,0.0,no sep,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,forbidden_coverage,0.0578,0.0,0.0,nan,zero-var,20
ai_faces_1k,,ZCU7OR4KL8.jpg,15e77b2828461a3d3809f9ee3e1de7c2,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,betti_1,31.0,71.35,15.261963,-2.6438,MARGINAL,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,persistence_entropy_h1,3.9886,4.440595,0.108295,-4.1738,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,total_persistence_h1,78.514,125.560055,7.785556,-6.0427,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,euler_mean,-0.25,4.92343,3.696786,-1.3994,no sep,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,euler_std,25.9483,28.192265,2.216636,-1.0123,no sep,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,euler_range,145.0,116.2,13.923362,2.0685,MARGINAL,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,bilateral_symmetry,0.5585,0.68198,0.054315,-2.2734,MARGINAL,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,f_dim,1.5502,1.83155,0.010695,-26.3056,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,lacunarity_mean,7.5066,2.26456,0.090038,58.2202,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,multifractal_width,0.7038,1.611985,0.37302,-2.4347,MARGINAL,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,orientation_coherence,0.7302,0.545055,0.006606,28.0274,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,multiscale_entropy_slope,-0.0491,-0.01567,0.003743,-8.9307,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,junctions,699.0,2796.9,187.07723,-11.2141,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,clustering,0.27897,0.268348,0.002363,4.4943,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,plateau,0.802575,0.763567,0.00755,5.1666,SEPARATED,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,entropy,7.6315,7.6315,0.0,0.0,no sep,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,forbidden_coverage,0.2489,0.0,0.0,nan,zero-var,20
ai_faces_1k,,YOVXP0WMEL.jpg,931ed237bf3999c1da8540f13196aeba,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,betti_1,36.0,85.05,9.162287,-5.3535,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,persistence_entropy_h1,3.8706,4.569725,0.072311,-9.6683,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,total_persistence_h1,99.518,136.53966,5.053015,-7.3266,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,euler_mean,6.5,-10.345305,3.147617,5.3518,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,euler_std,40.5802,47.543655,4.271707,-1.6301,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,euler_range,176.0,176.95,19.090508,-0.0498,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,bilateral_symmetry,0.7507,0.72714,0.031171,0.7558,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,f_dim,1.782,1.948885,0.006168,-27.0569,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,lacunarity_mean,2.7491,1.397095,0.034987,38.6427,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,multifractal_width,0.4191,0.73425,0.259601,-1.214,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,orientation_coherence,0.5747,0.352915,0.00365,60.7612,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,multiscale_entropy_slope,-0.0423,-0.03235,0.003274,-3.039,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,junctions,2614.0,5281.0,240.119554,-11.107,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,clustering,0.270509,0.265062,0.002342,2.3259,MARGINAL,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,plateau,0.789977,0.790173,0.004537,-0.0432,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,entropy,7.7327,7.7327,0.0,0.0,no sep,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,forbidden_coverage,0.0489,0.00132,0.002016,23.5973,SEPARATED,20
ai_faces_1k,,UZ8VZZDHMA.jpg,698b35157a38ba37db76a17303006947,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,betti_0,599.0,599.0,0.0,0.0,no sep,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,betti_1,58.0,109.55,10.165997,-5.0708,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,persistence_entropy_h1,4.2591,4.66635,0.051283,-7.9412,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,total_persistence_h1,130.6043,151.67207,5.812266,-3.6247,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,euler_mean,-4.8125,-0.12188,1.089799,-4.3041,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,euler_std,26.5088,36.89069,1.265969,-8.2007,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,euler_range,107.0,126.65,10.150246,-1.9359,no sep,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,bilateral_symmetry,0.8554,0.781925,0.015891,4.6236,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,f_dim,1.7069,1.874115,0.007578,-22.0645,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,lacunarity_mean,3.8986,2.026675,0.060752,30.8128,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,multifractal_width,0.5344,0.73064,0.090292,-2.1734,MARGINAL,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,orientation_coherence,0.6692,0.498715,0.003569,47.7729,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,multiscale_entropy_slope,-0.0508,-0.049415,0.003335,-0.4153,no sep,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,junctions,1405.0,2972.5,82.882145,-18.9124,SEPARATED,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,clustering,0.27584,0.272166,0.002493,1.4739,no sep,20
ai_faces_1k,,ZVW4MUOJPT.jpg,09866d8eaa469a8d77d169be55b0ac0d,plateau,0.790747,0.789713,0.010697,0.0967,no sep,20
